GEOID,Location,POP,Total_Households,Median_HH_Income,Low_Income_HH,Low_Income_Rate,HH_SNAP,SNAP_Rate,HH_Public_Assistance,Public_Assistance_Rate,Children_0_17,Children_0_4,Children_5_17,Child_Dependency_Rate,Elderly_65_Plus,Elderly_65_74,Elderly_75_Plus,Elderly_Dependency_Rate,Total_Dependency_Rate,HH_With_Children,HH_With_Children_Rate,Single_Parent_HH,Single_Parent_Rate,Renter_Occupied,Renter_Rate,Vacant_Housing_Units,Vacancy_Rate,Built_Before_1940,Old_Housing_Rate,Total_Workers,Workers_No_Car,No_Car_Rate,HH_No_Internet,No_Internet_Rate
295101135002,"Block Group 2, Tract 113500, St. Louis City",1050,643,56343.0,89,0.13841368584758942,20,0.03110419906687403,44,0.06842923794712286,89,56,33,0.08476190476190476,280,179,101,0.26666666666666666,0.3514285714285714,52,0.08087091757387248,0,0.0,100,0.15552099533437014,46,0.06676342525399129,383,0.555878084179971,695,94,0.13525179856115108,66,0.1026438569206843
295101141011,"Block Group 1, Tract 114101, St. Louis City",690,556,41201.0,112,0.2014388489208633,29,0.052158273381294966,18,0.03237410071942446,23,0,23,0.03333333333333333,7,6,1,0.010144927536231883,0.043478260869565216,26,0.046762589928057555,26,0.046762589928057555,532,0.9568345323741008,101,0.1537290715372907,467,0.710806697108067,565,121,0.21415929203539824,81,0.14568345323741008
295101141012,"Block Group 2, Tract 114101, St. Louis City",790,630,55650.0,341,0.5412698412698412,116,0.18412698412698414,37,0.05873015873015873,60,29,31,0.0759493670886076,41,11,30,0.05189873417721519,0.12784810126582277,32,0.050793650793650794,22,0.03492063492063492,489,0.7761904761904762,114,0.1532258064516129,371,0.4986559139784946,583,343,0.5883361921097771,15,0.023809523809523808
295101141013,"Block Group 3, Tract 114101, St. Louis City",968,515,62005.0,72,0.13980582524271845,0,0.0,0,0.0,86,40,46,0.08884297520661157,207,158,49,0.21384297520661158,0.30268595041322316,58,0.11262135922330097,0,0.0,94,0.1825242718446602,0,0.0,197,0.3825242718446602,624,11,0.017628205128205128,51,0.09902912621359224
295101141014,"Block Group 4, Tract 114101, St. Louis City",1309,699,81695.0,25,0.0357653791130186,0,0.0,0,0.0,156,102,54,0.11917494270435447,422,362,60,0.32238349885408707,0.44155844155844154,124,0.17739628040057226,0,0.0,7,0.010014306151645207,21,0.029166666666666667,380,0.5277777777777778,662,86,0.1299093655589124,208,0.29756795422031473
295101141021,"Block Group 1, Tract 114102, St. Louis City",1030,455,151875.0,64,0.14065934065934066,0,0.0,0,0.0,209,37,172,0.2029126213592233,105,91,14,0.10194174757281553,0.3048543689320388,176,0.3868131868131868,0,0.0,159,0.34945054945054943,32,0.06570841889117043,274,0.5626283367556468,693,187,0.2698412698412698,0,0.0
295101141022,"Block Group 2, Tract 114102, St. Louis City",951,530,60845.0,85,0.16037735849056603,18,0.033962264150943396,19,0.035849056603773584,140,90,50,0.14721345951629863,90,44,46,0.0946372239747634,0.24185068349106204,100,0.18867924528301888,0,0.0,379,0.7150943396226415,50,0.08620689655172414,157,0.2706896551724138,674,48,0.0712166172106825,34,0.06415094339622641
295101141023,"Block Group 3, Tract 114102, St. Louis City",597,332,76729.0,17,0.05120481927710843,0,0.0,0,0.0,52,42,10,0.08710217755443886,243,21,222,0.40703517587939697,0.49413735343383586,27,0.08132530120481928,0,0.0,105,0.31626506024096385,44,0.11702127659574468,79,0.21010638297872342,288,91,0.3159722222222222,124,0.37349397590361444
295101141024,"Block Group 4, Tract 114102, St. Louis City",1700,826,50978.0,95,0.11501210653753027,0,0.0,12,0.014527845036319613,374,63,311,0.22,397,294,103,0.23352941176470587,0.4535294117647059,162,0.19612590799031476,0,0.0,370,0.44794188861985473,0,0.0,417,0.5048426150121066,824,116,0.1407766990291262,66,0.07990314769975787
295101142001,"Block Group 1, Tract 114200, St. Louis City",537,306,72576.0,18,0.058823529411764705,39,0.12745098039215685,0,0.0,13,0,13,0.024208566108007448,148,130,18,0.2756052141527002,0.29981378026070765,12,0.0392156862745098,0,0.0,177,0.5784313725490197,0,0.0,185,0.6045751633986928,452,50,0.11061946902654868,74,0.24183006535947713
295101142002,"Block Group 2, Tract 114200, St. Louis City",742,377,48521.0,62,0.16445623342175067,30,0.07957559681697612,0,0.0,178,14,164,0.2398921832884097,139,90,49,0.18733153638814015,0.4272237196765499,73,0.19363395225464192,0,0.0,261,0.6923076923076923,145,0.2777777777777778,368,0.7049808429118773,409,18,0.044009779951100246,32,0.08488063660477453
295101142003,"Block Group 3, Tract 114200, St. Louis City",865,411,76339.0,32,0.07785888077858881,0,0.0,0,0.0,238,40,198,0.2751445086705202,114,61,53,0.13179190751445086,0.4069364161849711,152,0.36982968369829683,0,0.0,99,0.24087591240875914,86,0.17303822937625754,67,0.13480885311871227,507,74,0.14595660749506903,0,0.0
295101142004,"Block Group 4, Tract 114200, St. Louis City",808,416,132870.0,0,0.0,60,0.14423076923076922,0,0.0,94,69,25,0.11633663366336634,16,16,0,0.019801980198019802,0.13613861386138615,51,0.12259615384615384,0,0.0,77,0.18509615384615385,0,0.0,33,0.07932692307692307,619,62,0.10016155088852989,0,0.0
295101142005,"Block Group 5, Tract 114200, St. Louis City",1194,662,90074.0,76,0.1148036253776435,0,0.0,20,0.030211480362537766,147,55,92,0.12311557788944724,115,70,45,0.09631490787269682,0.21943048576214405,104,0.15709969788519637,0,0.0,48,0.07250755287009064,14,0.020710059171597635,346,0.5118343195266272,811,281,0.34648581997533906,26,0.03927492447129909
295101143001,"Block Group 1, Tract 114300, St. Louis City",953,424,55650.0,90,0.21226415094339623,41,0.09669811320754718,30,0.07075471698113207,188,165,23,0.19727177334732424,135,122,13,0.1416579223504722,0.3389296956977964,107,0.25235849056603776,0,0.0,84,0.19811320754716982,49,0.10359408033826638,387,0.8181818181818182,489,171,0.3496932515337423,0,0.0
295101143002,"Block Group 2, Tract 114300, St. Louis City",1415,698,69261.0,8,0.011461318051575931,190,0.2722063037249284,0,0.0,266,84,182,0.1879858657243816,132,81,51,0.09328621908127209,0.2812720848056537,140,0.20057306590257878,41,0.05873925501432665,334,0.4785100286532951,36,0.04904632152588556,615,0.837874659400545,1009,433,0.42913776015857286,36,0.05157593123209169
295101143003,"Block Group 3, Tract 114300, St. Louis City",600,377,71458.0,96,0.2546419098143236,0,0.0,0,0.0,84,50,34,0.14,167,167,0,0.2783333333333333,0.41833333333333333,67,0.17771883289124668,0,0.0,36,0.09549071618037135,41,0.09808612440191387,405,0.9688995215311005,343,47,0.13702623906705538,0,0.0
295101143004,"Block Group 4, Tract 114300, St. Louis City",848,332,96786.0,12,0.03614457831325301,0,0.0,0,0.0,277,104,173,0.3266509433962264,162,102,60,0.19103773584905662,0.5176886792452831,136,0.40963855421686746,75,0.22590361445783133,15,0.045180722891566265,0,0.0,278,0.8373493975903614,434,77,0.1774193548387097,12,0.03614457831325301
295101143005,"Block Group 5, Tract 114300, St. Louis City",1071,451,92891.0,34,0.07538802660753881,0,0.0,0,0.0,334,41,293,0.3118580765639589,64,20,44,0.059757236227824466,0.3716153127917834,160,0.35476718403547675,0,0.0,37,0.082039911308204,0,0.0,329,0.729490022172949,627,100,0.1594896331738437,20,0.04434589800443459
295101143006,"Block Group 6, Tract 114300, St. Louis City",1052,562,69167.0,64,0.11387900355871886,48,0.08540925266903915,0,0.0,158,21,137,0.15019011406844107,189,145,44,0.1796577946768061,0.32984790874524716,100,0.17793594306049823,0,0.0,112,0.199288256227758,0,0.0,438,0.7793594306049823,666,187,0.2807807807807808,26,0.046263345195729534
295101151001,"Block Group 1, Tract 115100, St. Louis City",689,323,58188.0,85,0.2631578947368421,108,0.33436532507739936,0,0.0,148,23,125,0.21480406386066764,157,99,58,0.22786647314949202,0.4426705370101596,97,0.30030959752321984,0,0.0,116,0.3591331269349845,32,0.09014084507042254,189,0.532394366197183,284,123,0.43309859154929575,18,0.05572755417956656
295101151002,"Block Group 2, Tract 115100, St. Louis City",635,197,54934.0,25,0.12690355329949238,12,0.06091370558375635,12,0.06091370558375635,136,58,78,0.2141732283464567,153,116,37,0.2409448818897638,0.45511811023622045,75,0.38071065989847713,0,0.0,32,0.16243654822335024,55,0.21825396825396826,198,0.7857142857142857,316,20,0.06329113924050633,27,0.13705583756345177
295101151003,"Block Group 3, Tract 115100, St. Louis City",474,179,72452.0,7,0.03910614525139665,0,0.0,13,0.07262569832402235,146,76,70,0.3080168776371308,28,28,0,0.05907172995780591,0.3670886075949367,48,0.2681564245810056,0,0.0,0,0.0,77,0.30078125,181,0.70703125,296,31,0.10472972972972973,0,0.0
295101151004,"Block Group 4, Tract 115100, St. Louis City",961,498,45456.0,10,0.020080321285140562,176,0.3534136546184739,0,0.0,240,166,74,0.2497398543184183,153,46,107,0.15920915712799166,0.40894901144641,210,0.42168674698795183,0,0.0,198,0.39759036144578314,0,0.0,315,0.6325301204819277,409,118,0.2885085574572127,10,0.020080321285140562
295101151005,"Block Group 5, Tract 115100, St. Louis City",1207,580,46750.0,149,0.25689655172413794,150,0.25862068965517243,17,0.029310344827586206,327,78,249,0.27091963545981773,177,67,110,0.14664457332228667,0.4175642087821044,131,0.22586206896551725,0,0.0,389,0.6706896551724137,123,0.17496443812233287,344,0.48933143669985774,506,45,0.08893280632411067,192,0.3310344827586207
295101152001,"Block Group 1, Tract 115200, St. Louis City",770,406,36492.0,135,0.33251231527093594,139,0.34236453201970446,0,0.0,82,47,35,0.10649350649350649,46,21,25,0.05974025974025974,0.16623376623376623,44,0.10837438423645321,0,0.0,154,0.3793103448275862,0,0.0,267,0.6576354679802956,490,171,0.3489795918367347,95,0.23399014778325122
295101152002,"Block Group 2, Tract 115200, St. Louis City",986,601,62813.0,142,0.23627287853577372,122,0.20299500831946754,8,0.013311148086522463,234,0,234,0.23732251521298176,112,36,76,0.11359026369168357,0.3509127789046653,148,0.24625623960066556,0,0.0,358,0.5956738768718802,56,0.0852359208523592,346,0.5266362252663622,490,160,0.32653061224489793,114,0.1896838602329451
295101152003,"Block Group 3, Tract 115200, St. Louis City",926,407,30453.0,156,0.3832923832923833,154,0.3783783783783784,72,0.1769041769041769,217,103,114,0.234341252699784,97,88,9,0.10475161987041037,0.3390928725701944,153,0.3759213759213759,33,0.08108108108108109,313,0.769041769041769,107,0.20817120622568094,238,0.46303501945525294,441,127,0.28798185941043086,57,0.14004914004914004
295101153001,"Block Group 1, Tract 115300, St. Louis City",1645,715,71019.0,135,0.1888111888111888,59,0.08251748251748252,12,0.016783216783216783,442,78,364,0.26869300911854105,128,65,63,0.07781155015197569,0.3465045592705167,258,0.36083916083916084,65,0.09090909090909091,233,0.3258741258741259,43,0.05672823218997362,383,0.5052770448548812,889,70,0.07874015748031496,93,0.13006993006993006
295101153002,"Block Group 2, Tract 115300, St. Louis City",375,152,40909.0,29,0.19078947368421054,10,0.06578947368421052,10,0.06578947368421052,143,55,88,0.38133333333333336,55,55,0,0.14666666666666667,0.528,70,0.4605263157894737,0,0.0,74,0.4868421052631579,42,0.21649484536082475,126,0.6494845360824743,87,10,0.11494252873563218,33,0.21710526315789475
295101153003,"Block Group 3, Tract 115300, St. Louis City",976,443,55650.0,180,0.40632054176072235,52,0.11738148984198646,0,0.0,67,24,43,0.06864754098360656,98,46,52,0.10040983606557377,0.16905737704918034,54,0.12189616252821671,9,0.020316027088036117,309,0.6975169300225733,107,0.19454545454545455,213,0.38727272727272727,581,144,0.24784853700516352,14,0.03160270880361174
295101153004,"Block Group 4, Tract 115300, St. Louis City",857,492,48878.0,118,0.23983739837398374,123,0.25,0,0.0,213,23,190,0.2485414235705951,9,9,0,0.010501750291715286,0.2590431738623104,109,0.22154471544715448,0,0.0,236,0.4796747967479675,85,0.14731369150779897,531,0.9202772963604853,566,209,0.36925795053003535,276,0.5609756097560976
295101153005,"Block Group 5, Tract 115300, St. Louis City",1134,456,47045.0,136,0.2982456140350877,71,0.15570175438596492,12,0.02631578947368421,301,81,220,0.2654320987654321,81,81,0,0.07142857142857142,0.3368606701940035,115,0.25219298245614036,0,0.0,190,0.4166666666666667,51,0.10059171597633136,364,0.717948717948718,623,125,0.20064205457463885,0,0.0
295101154001,"Block Group 1, Tract 115400, St. Louis City",1667,710,41959.0,241,0.33943661971830985,242,0.3408450704225352,35,0.04929577464788732,358,249,109,0.21475704859028194,95,72,23,0.05698860227954409,0.27174565086982605,240,0.3380281690140845,12,0.016901408450704224,334,0.4704225352112676,130,0.15476190476190477,432,0.5142857142857142,668,129,0.19311377245508982,157,0.2211267605633803
295101154002,"Block Group 2, Tract 115400, St. Louis City",1208,510,41071.0,189,0.37058823529411766,94,0.1843137254901961,9,0.01764705882352941,321,41,280,0.26572847682119205,131,107,24,0.10844370860927152,0.3741721854304636,221,0.43333333333333335,0,0.0,165,0.3235294117647059,99,0.1625615763546798,447,0.7339901477832512,684,170,0.24853801169590642,75,0.14705882352941177
295101155001,"Block Group 1, Tract 115500, St. Louis City",1465,414,45739.0,86,0.20772946859903382,71,0.17149758454106281,0,0.0,834,222,612,0.5692832764505119,23,19,4,0.015699658703071672,0.5849829351535836,291,0.7028985507246377,26,0.06280193236714976,180,0.43478260869565216,58,0.1228813559322034,433,0.9173728813559322,449,136,0.3028953229398664,0,0.0
295101155002,"Block Group 2, Tract 115500, St. Louis City",1048,420,55650.0,218,0.5190476190476191,186,0.44285714285714284,54,0.12857142857142856,248,114,134,0.2366412213740458,102,71,31,0.09732824427480916,0.33396946564885494,101,0.24047619047619048,0,0.0,303,0.7214285714285714,125,0.22935779816513763,416,0.763302752293578,385,33,0.08571428571428572,31,0.07380952380952381
295101155003,"Block Group 3, Tract 115500, St. Louis City",1341,496,43207.0,202,0.40725806451612906,211,0.4254032258064516,0,0.0,545,134,411,0.4064131245339299,18,18,0,0.013422818791946308,0.4198359433258762,181,0.3649193548387097,0,0.0,373,0.7520161290322581,0,0.0,431,0.8689516129032258,712,158,0.22191011235955055,0,0.0
295101155004,"Block Group 4, Tract 115500, St. Louis City",633,232,55650.0,36,0.15517241379310345,18,0.07758620689655173,0,0.0,245,93,152,0.38704581358609796,40,22,18,0.0631911532385466,0.45023696682464454,98,0.4224137931034483,0,0.0,149,0.6422413793103449,130,0.35911602209944754,277,0.7651933701657458,283,117,0.4134275618374558,49,0.21120689655172414
295101155005,"Block Group 5, Tract 115500, St. Louis City",502,176,60813.0,0,0.0,61,0.3465909090909091,29,0.16477272727272727,175,0,175,0.34860557768924305,0,0,0,0.0,0.34860557768924305,77,0.4375,0,0.0,90,0.5113636363636364,62,0.2605042016806723,209,0.8781512605042017,264,0,0.0,0,0.0
295101155006,"Block Group 6, Tract 115500, St. Louis City",412,187,46283.0,0,0.0,54,0.2887700534759358,0,0.0,19,19,0,0.04611650485436893,112,93,19,0.27184466019417475,0.3179611650485437,14,0.0748663101604278,0,0.0,50,0.26737967914438504,25,0.1179245283018868,143,0.6745283018867925,134,14,0.1044776119402985,35,0.18716577540106952
295101155007,"Block Group 7, Tract 115500, St. Louis City",969,534,51141.0,111,0.20786516853932585,46,0.08614232209737828,24,0.0449438202247191,46,46,0,0.047471620227038186,65,65,0,0.06707946336429309,0.11455108359133127,22,0.04119850187265917,0,0.0,397,0.7434456928838952,14,0.025547445255474453,342,0.6240875912408759,671,287,0.4277198211624441,71,0.13295880149812733
295101156001,"Block Group 1, Tract 115600, St. Louis City",968,558,55650.0,375,0.6720430107526881,180,0.3225806451612903,0,0.0,28,28,0,0.028925619834710745,238,94,144,0.24586776859504134,0.27479338842975204,21,0.03763440860215054,0,0.0,494,0.8853046594982079,101,0.15326251896813353,70,0.1062215477996965,279,202,0.7240143369175627,104,0.1863799283154122
295101156002,"Block Group 2, Tract 115600, St. Louis City",741,576,28099.0,247,0.4288194444444444,189,0.328125,11,0.019097222222222224,90,0,90,0.1214574898785425,46,32,14,0.0620782726045884,0.18353576248313092,31,0.05381944444444445,0,0.0,435,0.7552083333333334,53,0.08426073131955485,330,0.5246422893481717,421,44,0.10451306413301663,56,0.09722222222222222
295101156003,"Block Group 3, Tract 115600, St. Louis City",999,622,55650.0,325,0.522508038585209,293,0.47106109324758844,0,0.0,118,0,118,0.11811811811811812,276,216,60,0.27627627627627627,0.3943943943943944,69,0.11093247588424437,0,0.0,502,0.8070739549839229,31,0.04747320061255743,360,0.5513016845329249,397,43,0.10831234256926953,118,0.18971061093247588
295101156004,"Block Group 4, Tract 115600, St. Louis City",810,385,45804.0,85,0.22077922077922077,187,0.4857142857142857,0,0.0,128,31,97,0.1580246913580247,103,78,25,0.1271604938271605,0.2851851851851852,37,0.09610389610389611,0,0.0,286,0.7428571428571429,72,0.1575492341356674,313,0.6849015317286652,381,26,0.06824146981627296,52,0.13506493506493505
295101156005,"Block Group 5, Tract 115600, St. Louis City",972,240,55650.0,71,0.29583333333333334,47,0.19583333333333333,0,0.0,386,114,272,0.39711934156378603,51,47,4,0.05246913580246913,0.4495884773662551,156,0.65,0,0.0,107,0.44583333333333336,86,0.26380368098159507,239,0.7331288343558282,371,63,0.16981132075471697,47,0.19583333333333333
295101157001,"Block Group 1, Tract 115700, St. Louis City",430,182,38526.0,14,0.07692307692307693,70,0.38461538461538464,0,0.0,87,9,78,0.20232558139534884,42,28,14,0.09767441860465116,0.3,100,0.5494505494505495,0,0.0,101,0.554945054945055,83,0.3132075471698113,245,0.9245283018867925,113,13,0.11504424778761062,0,0.0
295101157002,"Block Group 2, Tract 115700, St. Louis City",1162,530,54632.0,159,0.3,245,0.46226415094339623,14,0.026415094339622643,151,0,151,0.12994836488812392,114,100,14,0.0981067125645439,0.22805507745266781,105,0.19811320754716982,20,0.03773584905660377,353,0.6660377358490566,123,0.1883614088820827,576,0.8820826952526799,641,55,0.08580343213728549,94,0.17735849056603772
295101157003,"Block Group 3, Tract 115700, St. Louis City",1165,633,65178.0,80,0.1263823064770932,262,0.41390205371248023,0,0.0,88,5,83,0.07553648068669527,76,56,20,0.06523605150214593,0.1407725321888412,58,0.09162717219589257,0,0.0,432,0.6824644549763034,41,0.06083086053412463,615,0.9124629080118695,699,223,0.3190271816881259,103,0.1627172195892575
295101157004,"Block Group 4, Tract 115700, St. Louis City",755,465,26573.0,157,0.33763440860215055,225,0.4838709677419355,0,0.0,36,36,0,0.04768211920529802,80,12,68,0.10596026490066225,0.15364238410596026,36,0.07741935483870968,0,0.0,323,0.6946236559139785,128,0.21585160202360876,527,0.8887015177065767,358,47,0.13128491620111732,43,0.09247311827956989
295101161001,"Block Group 1, Tract 116100, St. Louis City",893,522,43194.0,158,0.30268199233716475,68,0.13026819923371646,0,0.0,104,63,41,0.11646136618141098,52,37,15,0.05823068309070549,0.17469204927211646,93,0.1781609195402299,0,0.0,317,0.60727969348659,76,0.12709030100334448,347,0.580267558528428,619,160,0.25848142164781907,23,0.044061302681992334
295101161002,"Block Group 2, Tract 116100, St. Louis City",742,432,54200.0,118,0.27314814814814814,79,0.18287037037037038,6,0.013888888888888888,62,9,53,0.08355795148247978,105,105,0,0.14150943396226415,0.22506738544474394,55,0.12731481481481483,16,0.037037037037037035,235,0.5439814814814815,85,0.1644100580270793,327,0.632495164410058,508,146,0.2874015748031496,93,0.2152777777777778
295101161003,"Block Group 3, Tract 116100, St. Louis City",800,338,53625.0,119,0.3520710059171598,132,0.3905325443786982,0,0.0,283,92,191,0.35375,130,110,20,0.1625,0.51625,149,0.4408284023668639,6,0.01775147928994083,190,0.5621301775147929,0,0.0,203,0.6005917159763313,245,77,0.3142857142857143,80,0.23668639053254437
295101161004,"Block Group 4, Tract 116100, St. Louis City",871,373,55650.0,215,0.5764075067024129,24,0.064343163538874,0,0.0,324,24,300,0.3719862227324914,47,0,47,0.0539609644087256,0.425947187141217,214,0.5737265415549598,0,0.0,296,0.7935656836461126,114,0.23408624229979466,323,0.6632443531827515,433,63,0.14549653579676675,46,0.12332439678284182
295101162001,"Block Group 1, Tract 116200, St. Louis City",777,330,157308.0,0,0.0,8,0.024242424242424242,16,0.048484848484848485,68,68,0,0.08751608751608751,28,28,0,0.036036036036036036,0.12355212355212356,69,0.20909090909090908,0,0.0,138,0.41818181818181815,0,0.0,308,0.9333333333333333,608,185,0.3042763157894737,0,0.0
295101162002,"Block Group 2, Tract 116200, St. Louis City",516,287,93036.0,19,0.06620209059233449,7,0.024390243902439025,0,0.0,18,0,18,0.03488372093023256,44,17,27,0.08527131782945736,0.12015503875968993,8,0.027874564459930314,0,0.0,119,0.4146341463414634,0,0.0,225,0.7839721254355401,401,59,0.14713216957605985,0,0.0
295101162003,"Block Group 3, Tract 116200, St. Louis City",1317,537,127528.0,27,0.05027932960893855,0,0.0,0,0.0,322,184,138,0.24449506454062261,39,23,16,0.029612756264236904,0.2741078208048595,143,0.26629422718808193,0,0.0,126,0.2346368715083799,85,0.13665594855305466,585,0.9405144694533762,849,70,0.08244994110718493,16,0.0297951582867784
295101162004,"Block Group 4, Tract 116200, St. Louis City",567,281,79503.0,20,0.0711743772241993,0,0.0,0,0.0,44,6,38,0.07760141093474426,24,22,2,0.042328042328042326,0.11992945326278659,30,0.10676156583629894,0,0.0,51,0.18149466192170818,169,0.37555555555555553,394,0.8755555555555555,410,68,0.16585365853658537,20,0.0711743772241993
295101162005,"Block Group 5, Tract 116200, St. Louis City",560,360,51628.0,17,0.04722222222222222,0,0.0,0,0.0,29,29,0,0.05178571428571429,130,54,76,0.23214285714285715,0.2839285714285714,17,0.04722222222222222,0,0.0,148,0.4111111111111111,0,0.0,257,0.7138888888888889,375,126,0.336,0,0.0
295101163011,"Block Group 1, Tract 116301, St. Louis City",775,351,88878.0,20,0.05698005698005698,21,0.05982905982905983,13,0.037037037037037035,156,52,104,0.20129032258064516,62,43,19,0.08,0.2812903225806452,82,0.2336182336182336,0,0.0,195,0.5555555555555556,142,0.2880324543610548,457,0.9269776876267748,493,175,0.35496957403651114,6,0.017094017094017096
295101163012,"Block Group 2, Tract 116301, St. Louis City",1157,481,115917.0,20,0.04158004158004158,12,0.02494802494802495,0,0.0,272,76,196,0.23509075194468454,126,71,55,0.10890233362143474,0.3439930855661193,134,0.2785862785862786,15,0.031185031185031187,185,0.38461538461538464,45,0.08555133079847908,506,0.9619771863117871,687,254,0.3697234352256186,23,0.04781704781704782
295101163013,"Block Group 3, Tract 116301, St. Louis City",1266,369,64514.0,21,0.056910569105691054,35,0.0948509485094851,0,0.0,186,12,174,0.14691943127962084,35,35,0,0.02764612954186414,0.174565560821485,110,0.2981029810298103,0,0.0,181,0.4905149051490515,102,0.21656050955414013,410,0.8704883227176221,670,46,0.06865671641791045,41,0.1111111111111111
295101163021,"Block Group 1, Tract 116302, St. Louis City",736,421,29861.0,202,0.47980997624703087,187,0.44418052256532065,56,0.1330166270783848,205,47,158,0.27853260869565216,90,77,13,0.12228260869565218,0.4008152173913043,89,0.21140142517814728,0,0.0,392,0.9311163895486936,191,0.31209150326797386,364,0.5947712418300654,409,142,0.3471882640586797,155,0.3681710213776722
295101163022,"Block Group 2, Tract 116302, St. Louis City",774,293,40536.0,123,0.4197952218430034,51,0.17406143344709898,0,0.0,97,14,83,0.12532299741602068,30,17,13,0.03875968992248062,0.1640826873385013,64,0.21843003412969283,0,0.0,209,0.7133105802047781,103,0.2601010101010101,218,0.5505050505050505,520,135,0.25961538461538464,45,0.15358361774744028
295101163023,"Block Group 3, Tract 116302, St. Louis City",882,491,54844.0,49,0.09979633401221996,109,0.2219959266802444,0,0.0,209,23,186,0.23696145124716553,92,87,5,0.10430839002267574,0.3412698412698413,129,0.26272912423625255,0,0.0,381,0.7759674134419552,101,0.17060810810810811,356,0.6013513513513513,517,148,0.2862669245647969,110,0.2240325865580448
295101164001,"Block Group 1, Tract 116400, St. Louis City",607,257,65194.0,47,0.1828793774319066,19,0.07392996108949416,8,0.0311284046692607,132,54,78,0.21746293245469522,36,20,16,0.05930807248764415,0.27677100494233936,50,0.19455252918287938,5,0.019455252918287938,153,0.5953307392996109,61,0.1918238993710692,258,0.8113207547169812,373,137,0.3672922252010724,84,0.32684824902723736
295101164002,"Block Group 2, Tract 116400, St. Louis City",542,213,61612.0,50,0.2347417840375587,82,0.38497652582159625,0,0.0,171,24,147,0.3154981549815498,8,8,0,0.014760147601476014,0.33025830258302585,82,0.38497652582159625,0,0.0,166,0.7793427230046949,63,0.22826086956521738,246,0.8913043478260869,266,51,0.19172932330827067,28,0.13145539906103287
295101164003,"Block Group 3, Tract 116400, St. Louis City",1228,559,43924.0,100,0.17889087656529518,204,0.36493738819320215,8,0.014311270125223614,239,125,114,0.19462540716612378,370,350,20,0.30130293159609123,0.495928338762215,148,0.26475849731663686,0,0.0,385,0.6887298747763864,242,0.3021223470661673,531,0.6629213483146067,417,26,0.06235011990407674,80,0.14311270125223613
295101164004,"Block Group 4, Tract 116400, St. Louis City",448,199,29381.0,15,0.07537688442211055,37,0.18592964824120603,0,0.0,162,117,45,0.36160714285714285,35,7,28,0.078125,0.43973214285714285,63,0.3165829145728643,26,0.1306532663316583,144,0.7236180904522613,21,0.09545454545454546,117,0.5318181818181819,191,29,0.1518324607329843,38,0.19095477386934673
295101164005,"Block Group 5, Tract 116400, St. Louis City",1150,409,19848.0,241,0.589242053789731,220,0.5378973105134475,28,0.06845965770171149,533,82,451,0.46347826086956523,112,66,46,0.09739130434782609,0.5608695652173913,76,0.18581907090464547,0,0.0,281,0.687041564792176,65,0.1371308016877637,261,0.5506329113924051,263,151,0.5741444866920152,155,0.37897310513447435
295101164006,"Block Group 6, Tract 116400, St. Louis City",1284,505,43368.0,135,0.26732673267326734,153,0.30297029702970296,41,0.08118811881188119,259,38,221,0.20171339563862928,224,60,164,0.17445482866043613,0.37616822429906543,225,0.44554455445544555,17,0.033663366336633666,300,0.594059405940594,122,0.19457735247208932,551,0.8787878787878788,372,187,0.5026881720430108,100,0.19801980198019803
295101165001,"Block Group 1, Tract 116500, St. Louis City",1249,522,99138.0,0,0.0,84,0.16091954022988506,12,0.022988505747126436,241,110,131,0.19295436349079265,75,58,17,0.0600480384307446,0.2530024019215372,180,0.3448275862068966,23,0.044061302681992334,221,0.42337164750957856,88,0.14426229508196722,512,0.839344262295082,857,197,0.22987164527421236,0,0.0
295101165002,"Block Group 2, Tract 116500, St. Louis City",357,204,55650.0,40,0.19607843137254902,25,0.12254901960784313,0,0.0,19,0,19,0.05322128851540616,12,12,0,0.03361344537815126,0.08683473389355742,24,0.11764705882352941,0,0.0,80,0.39215686274509803,123,0.3761467889908257,234,0.7155963302752294,225,84,0.37333333333333335,6,0.029411764705882353
295101165003,"Block Group 3, Tract 116500, St. Louis City",929,409,79104.0,47,0.11491442542787286,53,0.1295843520782396,0,0.0,95,8,87,0.10226049515608181,316,283,33,0.3401506996770721,0.44241119483315394,51,0.12469437652811736,0,0.0,151,0.3691931540342298,0,0.0,387,0.9462102689486552,644,23,0.03571428571428571,137,0.33496332518337407
295101165004,"Block Group 4, Tract 116500, St. Louis City",1189,613,53949.0,67,0.10929853181076672,34,0.05546492659053834,29,0.04730831973898858,218,94,124,0.18334735071488645,218,140,78,0.18334735071488645,0.3666947014297729,107,0.17455138662316477,0,0.0,346,0.564437194127243,0,0.0,438,0.7145187601957586,705,104,0.1475177304964539,21,0.03425774877650897
295101171001,"Block Group 1, Tract 117100, St. Louis City",1523,849,53902.0,135,0.15901060070671377,50,0.05889281507656066,10,0.011778563015312132,225,109,116,0.14773473407747867,74,51,23,0.048588312541037425,0.1963230466185161,125,0.14723203769140164,0,0.0,623,0.7338044758539458,201,0.19142857142857142,799,0.7609523809523809,904,213,0.23561946902654868,21,0.024734982332155476
